id,id_label,resolved,first_observed,last_observed,observations,min_cust_aff,max_cust_aff,min_start,max_etr,last_cause,longitude,latitude,county,neighborhood
78253,78253,1,2022-09-24T16:56:30Z,2022-09-25T23:57:48Z,184,4,4,2022-09-24T05:02:49Z,2022-09-29T02:00:00Z,High Winds and Rain,-64.40976,44.25419,Lunenburg,
79093,79093,1,2022-09-24T17:46:38Z,2022-09-25T23:57:48Z,179,4,4,2022-09-24T04:23:53Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.93946,44.52519,Halifax,
83619,83619,1,2022-09-24T21:17:12Z,2022-09-25T23:57:48Z,158,687,691,2022-09-24T04:03:10Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.61719,44.62425,Halifax,Flemming Heights
84728,84728,1,2022-09-24T22:08:03Z,2022-09-25T23:57:48Z,153,721,722,2022-09-24T05:02:49Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.38646,44.2435,,
74670,74670,1,2022-09-24T11:55:53Z,2022-09-25T23:47:50Z,213,4,4,2022-09-24T08:57:56Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.93968,44.99359,Kings,
79428,79428,1,2022-09-24T17:56:38Z,2022-09-25T23:47:50Z,177,4,4,2022-09-24T02:10:29Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.58816,44.62457,Halifax,Boulderwood
83596,83596,1,2022-09-24T21:17:12Z,2022-09-25T23:47:50Z,157,19,19,2022-09-24T01:53:04Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.63149,44.66225,Halifax,Fairview
68780,68780,1,2022-09-24T02:24:59Z,2022-09-25T23:38:03Z,259,808,815,2022-09-24T02:12:04Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.40969,44.99565,Halifax,
70866,70866,1,2022-09-24T04:26:07Z,2022-09-25T23:38:03Z,247,4,4,,,,-63.93426,44.51478,Halifax,
70925,70925,1,2022-09-24T04:26:07Z,2022-09-25T23:38:03Z,247,4,4,2022-09-24T04:05:21Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.8454,44.49452,Halifax,
70947,70947,1,2022-09-24T04:26:07Z,2022-09-25T23:38:03Z,247,4,4,2022-09-24T04:11:32Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.88225,44.50087,Halifax,
73988,73988,1,2022-09-24T10:55:46Z,2022-09-25T23:38:03Z,218,4,4,2022-09-24T10:28:44Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.60571,44.82453,Halifax,
74521,74521,1,2022-09-24T11:45:49Z,2022-09-25T23:38:03Z,213,4,4,,,,-63.80685,44.73362,Halifax,
78359,78359,1,2022-09-24T17:06:37Z,2022-09-25T23:38:03Z,181,4,4,2022-09-24T16:52:16Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.94526,44.65816,Halifax,
79683,79683,1,2022-09-24T18:16:45Z,2022-09-25T23:38:03Z,174,4,4,2022-09-24T03:59:20Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.77474,44.91516,Hants,
81990,81990,1,2022-09-24T20:07:06Z,2022-09-25T23:38:03Z,163,4,4,2022-09-24T19:47:26Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.81648,44.66634,Halifax,
84470,84470,1,2022-09-24T21:57:04Z,2022-09-25T23:38:03Z,152,4,4,2022-09-24T03:22:39Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.51604,44.97345,Hants,
73726,73726,1,2022-09-24T10:25:50Z,2022-09-25T23:28:00Z,220,4,4,2022-09-24T05:46:58Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.71794,44.76917,Halifax,
75310,75310,1,2022-09-24T13:06:01Z,2022-09-25T23:28:00Z,204,4,4,2022-09-24T05:46:58Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.72695,44.76042,Halifax,
77418,77418,1,2022-09-24T16:06:30Z,2022-09-25T23:28:00Z,186,4,4,,,,-63.84221,44.49631,Halifax,
83040,83040,1,2022-09-24T20:47:23Z,2022-09-25T23:28:00Z,158,4,4,2022-09-24T20:22:09Z,2022-09-30T02:00:00Z,High Winds and Rain,-60.46287,45.96519,,
69417,69417,1,2022-09-24T03:05:22Z,2022-09-25T23:18:00Z,253,1076,1082,2022-09-24T02:49:00Z,2022-09-28T02:00:00Z,High Winds and Rain,-64.31106,45.39356,Cumberland,
71691,71691,1,2022-09-24T05:16:02Z,2022-09-25T23:18:00Z,240,9,9,,,,-64.44046,44.33973,Lunenburg,
74955,74955,1,2022-09-24T12:15:58Z,2022-09-25T23:18:00Z,208,4,4,2022-09-24T11:55:39Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.73534,45.07628,Kings,
76891,76891,1,2022-09-24T15:16:22Z,2022-09-25T23:18:00Z,190,4,4,2022-09-24T03:09:01Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.83067,45.62615,Pictou,
77073,77073,1,2022-09-24T15:36:21Z,2022-09-25T23:18:00Z,188,4,4,,,,-63.92822,44.57497,Halifax,
77149,77149,1,2022-09-24T15:36:21Z,2022-09-25T23:18:00Z,188,4,4,2022-09-24T15:13:50Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.945,44.98124,Kings,
77337,77337,1,2022-09-24T15:56:22Z,2022-09-25T23:18:00Z,186,13,13,2022-09-24T04:11:04Z,2022-09-29T02:00:00Z,High Winds and Rain,-62.63652,45.585,Pictou,
77628,77628,1,2022-09-24T16:26:34Z,2022-09-25T23:18:00Z,183,679,697,2022-09-24T01:10:29Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.42719,44.7193,Halifax,
80273,80273,1,2022-09-24T18:46:55Z,2022-09-25T23:18:00Z,169,4,4,2022-09-24T18:22:35Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.28019,44.62836,Lunenburg,
84422,84422,1,2022-09-24T21:57:04Z,2022-09-25T23:18:00Z,150,4,4,2022-09-24T16:30:50Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.31838,44.74975,Halifax,
85629,85629,1,2022-09-24T22:58:31Z,2022-09-25T23:18:00Z,144,4,4,2022-09-24T03:22:39Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.56904,45.02966,Hants,
68251,68251,1,2022-09-24T01:04:42Z,2022-09-25T23:07:57Z,264,4,4,2022-09-24T00:53:56Z,2022-09-29T02:00:00Z,High Winds and Rain,-64.17185,45.06494,Hants,
73679,73679,1,2022-09-24T10:25:50Z,2022-09-25T23:07:57Z,218,4,4,2022-09-24T10:11:10Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.9467,44.98856,Kings,
75260,75260,1,2022-09-24T12:55:53Z,2022-09-25T23:07:57Z,203,4,4,2022-09-24T02:57:40Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.52009,44.89768,Kings,
83044,83044,1,2022-09-24T20:47:23Z,2022-09-25T23:07:57Z,156,4,4,2022-09-24T03:22:39Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.5888,45.05552,Hants,
84751,84751,1,2022-09-24T22:08:03Z,2022-09-25T23:07:57Z,148,218,239,2022-09-24T05:36:49Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.79167,44.66315,Halifax,
71684,71684,1,2022-09-24T05:16:02Z,2022-09-25T22:57:41Z,238,4,4,2022-09-24T04:57:53Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.36262,44.29603,Lunenburg,
75837,75837,1,2022-09-24T13:46:02Z,2022-09-25T22:57:41Z,197,4,4,2022-09-24T13:18:42Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.42917,45.06964,Kings,
78850,78850,1,2022-09-24T17:36:42Z,2022-09-25T22:57:41Z,174,4,4,2022-09-24T16:38:29Z,2022-09-29T02:00:00Z,High Winds and Rain,-62.8343,44.73988,Halifax,
79078,79078,1,2022-09-24T17:46:38Z,2022-09-25T22:57:41Z,173,4,4,2022-09-24T02:14:13Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.65752,44.77355,Halifax,Lower Sackville
80119,80119,1,2022-09-24T18:36:48Z,2022-09-25T22:57:41Z,168,4,4,2022-09-24T02:32:56Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.86657,44.71887,Halifax,
82185,82185,1,2022-09-24T20:17:05Z,2022-09-25T22:57:41Z,158,795,801,2022-09-24T07:04:12Z,2022-09-28T17:00:00Z,High Winds and Rain,-64.10079,45.68346,Cumberland,
83189,83189,1,2022-09-24T20:56:55Z,2022-09-25T22:57:41Z,154,28,29,,,,-63.86217,44.71164,Halifax,
84425,84425,1,2022-09-24T21:57:04Z,2022-09-25T22:57:41Z,148,4,4,2022-09-24T21:37:31Z,2022-09-30T02:00:00Z,High Winds and Rain,-60.98518,46.65238,Inverness,
85607,85607,1,2022-09-24T22:58:31Z,2022-09-25T22:57:41Z,142,4,4,,,,-63.74225,44.79556,Halifax,Upper Sackville
70933,70933,1,2022-09-24T04:26:07Z,2022-09-25T22:47:43Z,242,1081,1111,2022-09-24T04:03:10Z,2022-09-28T02:00:00Z,High Winds and Rain,-62.71599,45.71411,Pictou,
71171,71171,1,2022-09-24T04:35:57Z,2022-09-25T22:47:43Z,241,7,7,2022-09-24T04:14:35Z,2022-09-28T17:00:00Z,High Winds and Rain,-63.8846,44.68728,Halifax,
72309,72309,1,2022-09-24T06:05:59Z,2022-09-25T22:47:43Z,232,1372,1399,2022-09-24T05:46:58Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.74209,44.76947,Halifax,
74130,74130,1,2022-09-24T11:05:51Z,2022-09-25T22:47:43Z,212,4,4,2022-09-24T03:59:20Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.80864,44.95193,Hants,
78688,78688,1,2022-09-24T17:16:40Z,2022-09-25T22:47:43Z,175,4,4,2022-09-24T08:34:04Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.59439,44.12688,Queens,
83060,83060,1,2022-09-24T20:47:23Z,2022-09-25T22:47:43Z,154,4,4,2022-09-24T05:43:04Z,2022-09-29T02:00:00Z,High Winds and Rain,-60.17728,46.12224,Cape Breton,
84231,84231,1,2022-09-24T21:47:09Z,2022-09-25T22:47:43Z,148,65,65,2022-09-24T15:37:17Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.85514,45.7431,Cumberland,
85406,85406,1,2022-09-24T22:48:43Z,2022-09-25T22:47:43Z,142,4,4,2022-09-24T03:36:16Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.30598,44.62846,Lunenburg,
86790,86790,1,2022-09-24T23:38:17Z,2022-09-25T22:47:43Z,137,73,73,2022-09-24T12:23:01Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.70152,44.93351,Kings,
71673,71673,1,2022-09-24T05:16:02Z,2022-09-25T22:37:46Z,236,4,4,2022-09-24T04:58:35Z,2022-09-29T02:00:00Z,High Winds and Rain,-60.19442,46.13652,Cape Breton,
71983,71983,1,2022-09-24T05:35:52Z,2022-09-25T22:37:46Z,234,8,8,2022-09-24T05:19:43Z,2022-09-29T17:00:00Z,High Winds and Rain,-64.0026,45.69555,Cumberland,
71999,71999,1,2022-09-24T05:35:52Z,2022-09-25T22:37:46Z,234,1454,1484,2022-09-24T02:06:04Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.5985,45.82522,,
74942,74942,1,2022-09-24T12:15:58Z,2022-09-25T22:37:46Z,204,4,4,2022-09-24T02:48:01Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.2139,45.38108,Colchester,
77782,77782,1,2022-09-24T16:26:34Z,2022-09-25T22:37:46Z,179,4,4,2022-09-24T16:05:10Z,2022-09-30T02:00:00Z,High Winds and Rain,-60.84561,45.68621,Richmond,
78920,78920,1,2022-09-24T17:36:42Z,2022-09-25T22:37:46Z,172,11,11,2022-09-24T16:45:50Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.62165,44.57943,Lunenburg,
81241,81241,1,2022-09-24T19:36:47Z,2022-09-25T22:37:46Z,160,4,4,2022-09-24T19:16:36Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.63707,44.57951,Lunenburg,
82755,82755,1,2022-09-24T20:38:04Z,2022-09-25T22:37:46Z,154,4,4,2022-09-24T20:07:12Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.7334,44.72265,Kings,
82839,82839,1,2022-09-24T20:38:04Z,2022-09-25T22:37:46Z,154,15,15,2022-09-24T10:24:36Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.35854,45.05928,Kings,
86597,86597,1,2022-09-24T23:38:17Z,2022-09-25T22:37:46Z,136,4,4,2022-09-24T23:10:59Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.08852,45.60648,Richmond,
74714,74714,1,2022-09-24T11:55:53Z,2022-09-25T22:27:45Z,205,4,4,2022-09-24T02:20:03Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.22412,45.38358,Colchester,
76245,76245,1,2022-09-24T14:26:09Z,2022-09-25T22:27:45Z,190,63,64,2022-09-24T13:45:53Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.37602,44.34043,Lunenburg,
76327,76327,1,2022-09-24T14:36:07Z,2022-09-25T22:27:45Z,189,4,4,2022-09-24T03:55:41Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.90341,44.68941,Halifax,
76540,76540,1,2022-09-24T14:56:15Z,2022-09-25T22:27:45Z,187,4,4,2022-09-24T14:33:55Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.35678,44.37026,Lunenburg,
68911,68911,1,2022-09-24T02:35:03Z,2022-09-25T22:18:06Z,250,2837,2899,2022-09-24T02:20:03Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.26448,45.3787,Colchester,
69581,69581,1,2022-09-24T03:15:24Z,2022-09-25T22:18:06Z,246,2024,2087,2022-09-24T01:45:33Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.59121,44.88077,Halifax,
71399,71399,1,2022-09-24T04:55:52Z,2022-09-25T22:18:06Z,236,65,67,2022-09-24T04:36:42Z,2022-09-28T17:00:00Z,High Winds and Rain,-60.18906,46.14796,Cape Breton,
77592,77592,1,2022-09-24T16:16:33Z,2022-09-25T22:18:06Z,178,4,4,2022-09-24T10:43:09Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.32651,44.75566,Halifax,
78678,78678,1,2022-09-24T17:16:40Z,2022-09-25T22:18:06Z,172,38,38,2022-09-24T16:54:31Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.6463,44.58268,Lunenburg,
85253,85253,1,2022-09-24T22:38:16Z,2022-09-25T22:18:06Z,140,4,4,2022-09-24T21:12:00Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.68144,44.71193,Halifax,Oceanview
72962,72962,1,2022-09-24T09:15:50Z,2022-09-25T22:07:55Z,219,4,4,2022-09-24T07:52:32Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.63103,44.13533,Queens,
74892,74892,1,2022-09-24T12:15:58Z,2022-09-25T22:07:55Z,201,4,4,,,,-63.22876,45.38568,Colchester,
78523,78523,1,2022-09-24T17:06:37Z,2022-09-25T22:07:55Z,172,4,4,2022-09-24T08:07:04Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.63265,44.13326,Queens,
80363,80363,1,2022-09-24T18:56:50Z,2022-09-25T22:07:55Z,161,4,4,,,,-63.52322,44.65605,Halifax,Russell Lake
83246,83246,1,2022-09-24T20:56:55Z,2022-09-25T22:07:55Z,149,4,4,,,,-63.56777,44.67195,Halifax,Austenville
69090,69090,1,2022-09-24T02:45:08Z,2022-09-25T21:57:58Z,247,1109,1118,2022-09-24T02:27:44Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.53758,44.69926,Halifax,"Port Wallace, (Montebello?)"
76988,76988,1,2022-09-24T15:26:21Z,2022-09-25T21:57:58Z,181,4,4,2022-09-24T02:27:44Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.53669,44.70134,Halifax,Montebello
85669,85669,1,2022-09-24T22:58:31Z,2022-09-25T21:57:58Z,136,4,4,2022-09-24T00:06:24Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.75137,44.53168,Halifax,
86263,86263,1,2022-09-24T23:18:18Z,2022-09-25T21:57:58Z,134,4,4,2022-09-24T22:54:45Z,2022-09-30T02:00:00Z,High Winds and Rain,-60.41042,45.9966,,
73180,73180,1,2022-09-24T09:15:50Z,2022-09-25T21:47:53Z,217,4,4,2022-09-24T08:03:44Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.64746,44.14464,Queens,
73466,73466,1,2022-09-24T09:55:44Z,2022-09-25T21:47:53Z,213,4,4,2022-09-24T04:47:41Z,2022-09-29T02:00:00Z,High Winds and Rain,-59.95164,46.18755,Cape Breton,
75566,75566,1,2022-09-24T13:25:58Z,2022-09-25T21:47:53Z,192,4,4,2022-09-24T08:34:04Z,2022-09-26T02:00:00Z,High Winds and Rain,-64.65304,44.15237,Queens,
75607,75607,1,2022-09-24T13:25:58Z,2022-09-25T21:47:53Z,192,4,4,2022-09-24T03:47:08Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.60071,45.58926,Pictou,
78279,78279,1,2022-09-24T16:56:30Z,2022-09-25T21:47:53Z,171,4,4,2022-09-24T04:12:11Z,2022-09-29T02:00:00Z,High Winds and Rain,-60.23846,46.21728,Cape Breton,
78929,78929,1,2022-09-24T17:36:42Z,2022-09-25T21:47:53Z,167,4,4,2022-09-24T08:34:04Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.65293,44.14443,Queens,
80105,80105,1,2022-09-24T18:36:48Z,2022-09-25T21:47:53Z,161,4,4,2022-09-24T03:59:20Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.79748,44.95715,Hants,
85651,85651,1,2022-09-24T22:58:31Z,2022-09-25T21:47:53Z,135,4,4,2022-09-24T05:36:49Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.78678,44.67488,Halifax,
86067,86067,1,2022-09-24T23:18:18Z,2022-09-25T21:47:53Z,133,4,4,,,,-63.78251,44.67537,Halifax,
72955,72955,1,2022-09-24T09:15:50Z,2022-09-25T21:37:48Z,216,4,4,2022-09-24T07:43:33Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.64926,44.14769,Queens,
73011,73011,1,2022-09-24T09:15:50Z,2022-09-25T21:37:48Z,216,34,35,,,,-64.64348,44.15436,Queens,
73617,73617,1,2022-09-24T10:15:52Z,2022-09-25T21:37:48Z,210,64,64,2022-09-24T03:33:23Z,2022-09-28T17:00:00Z,High Winds and Rain,-63.27372,45.34547,Colchester,
74660,74660,1,2022-09-24T11:55:53Z,2022-09-25T21:37:48Z,200,4,4,2022-09-24T10:25:01Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.35137,44.43329,Lunenburg,
76509,76509,1,2022-09-24T14:46:15Z,2022-09-25T21:37:48Z,183,4,4,2022-09-24T03:09:01Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.88832,45.77122,Pictou,
81562,81562,1,2022-09-24T19:46:56Z,2022-09-25T21:37:48Z,153,4,4,2022-09-24T05:30:16Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.60854,44.84362,Halifax,
81958,81958,1,2022-09-24T20:07:06Z,2022-09-25T21:37:48Z,151,4,4,2022-09-24T19:46:31Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.29244,45.29644,Colchester,
83921,83921,1,2022-09-24T21:27:09Z,2022-09-25T21:37:48Z,143,757,767,2022-09-24T16:38:29Z,2022-09-28T02:00:00Z,High Winds and Rain,-62.89253,44.76196,Halifax,
84435,84435,1,2022-09-24T21:57:04Z,2022-09-25T21:37:48Z,140,1664,1678,2022-09-24T03:59:20Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.79854,44.91594,Hants,
72697,72697,1,2022-09-24T07:25:54Z,2022-09-25T21:27:50Z,221,4,4,2022-09-24T03:06:33Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.6419,45.57933,Pictou,
73928,73928,1,2022-09-24T10:45:47Z,2022-09-25T21:27:50Z,206,4,4,2022-09-24T07:33:38Z,2022-09-30T02:00:00Z,High Winds and Rain,-60.32201,46.05299,Cape Breton,
74990,74990,1,2022-09-24T12:25:52Z,2022-09-25T21:27:50Z,196,4,4,2022-09-24T12:00:20Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.84615,44.32,Queens,
77116,77116,1,2022-09-24T15:36:21Z,2022-09-25T21:27:50Z,177,4,4,2022-09-24T05:07:10Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.28895,45.30272,Colchester,
77342,77342,1,2022-09-24T15:56:22Z,2022-09-25T21:27:50Z,175,4,4,2022-09-24T15:30:16Z,2022-09-28T17:00:00Z,High Winds and Rain,-63.67019,44.6575,Halifax,Clayton Park West
78242,78242,1,2022-09-24T16:56:30Z,2022-09-25T21:27:50Z,169,4,4,2022-09-24T10:43:29Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.49896,45.07363,Kings,
79080,79080,1,2022-09-24T17:46:38Z,2022-09-25T21:27:50Z,164,107,107,2022-09-24T05:05:01Z,2022-09-28T17:00:00Z,High Winds and Rain,-60.73503,46.1101,Victoria,
79716,79716,1,2022-09-24T18:16:45Z,2022-09-25T21:27:50Z,161,4,4,2022-09-24T16:06:59Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.27381,45.25527,Colchester,
80484,80484,1,2022-09-24T18:56:50Z,2022-09-25T21:27:50Z,157,4,4,2022-09-24T18:32:35Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.84988,44.32285,Queens,
81081,81081,1,2022-09-24T19:26:45Z,2022-09-25T21:27:50Z,154,4,4,2022-09-24T17:48:35Z,2022-09-26T02:00:00Z,High Winds and Rain,-64.44709,45.03919,Kings,
81244,81244,1,2022-09-24T19:36:47Z,2022-09-25T21:27:50Z,153,14,14,2022-09-24T17:04:34Z,2022-09-29T02:00:00Z,High Winds and Rain,-61.12106,46.32823,Inverness,
82028,82028,1,2022-09-24T20:07:06Z,2022-09-25T21:27:50Z,150,4,4,2022-09-24T05:02:49Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.57394,44.27723,Lunenburg,
85992,85992,1,2022-09-24T23:09:50Z,2022-09-25T21:27:50Z,132,35,35,2022-09-24T21:41:05Z,2022-09-29T02:00:00Z,High Winds and Rain,-61.02299,46.59533,Inverness,
70462,70462,1,2022-09-24T04:05:51Z,2022-09-25T21:17:52Z,235,29,29,2022-09-24T03:36:29Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.92627,44.59883,Halifax,
73264,73264,1,2022-09-24T09:15:50Z,2022-09-25T21:17:52Z,214,4,4,2022-09-24T07:48:08Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.62268,44.18695,Queens,
73410,73410,1,2022-09-24T09:45:51Z,2022-09-25T21:17:52Z,211,9,12,2022-09-24T09:22:09Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.40196,45.0717,Kings,
75840,75840,1,2022-09-24T13:46:02Z,2022-09-25T21:17:52Z,187,4,4,2022-09-24T04:11:04Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.65284,45.56327,Pictou,
78903,78903,1,2022-09-24T17:36:42Z,2022-09-25T21:17:52Z,164,1956,2020,,,,-63.65381,44.6599,Halifax,Clayton Park West
79317,79317,1,2022-09-24T17:56:38Z,2022-09-25T21:17:52Z,162,4,4,,,,-62.8004,45.63252,Pictou,
79723,79723,1,2022-09-24T18:16:45Z,2022-09-25T21:17:52Z,160,64,64,2022-09-24T17:24:46Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.90392,44.67868,Halifax,
86001,86001,1,2022-09-24T23:09:50Z,2022-09-25T21:17:52Z,131,46,47,2022-09-24T20:22:02Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.57771,44.27793,Lunenburg,
86255,86255,1,2022-09-24T23:18:18Z,2022-09-25T21:17:52Z,130,4,4,2022-09-24T00:17:44Z,2022-09-29T02:00:00Z,High Winds and Rain,-62.63372,45.61254,Pictou,
72963,72963,1,2022-09-24T09:15:50Z,2022-09-25T21:07:53Z,213,4,4,2022-09-24T07:55:24Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.62199,44.18916,Queens,
73049,73049,1,2022-09-24T09:15:50Z,2022-09-25T21:07:53Z,213,4,4,2022-09-24T08:18:42Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.61697,44.19395,Queens,
73225,73225,1,2022-09-24T09:15:50Z,2022-09-25T21:07:53Z,213,4,4,2022-09-24T07:53:59Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.63159,44.18463,Queens,
74596,74596,1,2022-09-24T11:55:53Z,2022-09-25T21:07:53Z,197,4,4,2022-09-24T04:23:40Z,2022-09-28T17:00:00Z,High Winds and Rain,-63.55325,44.66045,Halifax,North Woodside
75276,75276,1,2022-09-24T12:55:53Z,2022-09-25T21:07:53Z,191,4,4,2022-09-24T02:14:13Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.68715,44.78729,Halifax,Middle Sackville
76246,76246,1,2022-09-24T14:26:09Z,2022-09-25T21:07:53Z,182,4,4,2022-09-24T04:47:12Z,2022-09-30T02:00:00Z,High Winds and Rain,-63.36622,45.40895,Colchester,
76992,76992,1,2022-09-24T15:26:21Z,2022-09-25T21:07:53Z,176,4,4,2022-09-24T13:15:44Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.20883,44.76977,Halifax,
77480,77480,1,2022-09-24T16:16:33Z,2022-09-25T21:07:53Z,171,4,4,2022-09-24T15:53:06Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.31954,44.74168,Halifax,
69295,69295,1,2022-09-24T02:55:14Z,2022-09-25T20:57:59Z,240,4,4,2022-09-24T02:38:34Z,2022-09-28T17:00:00Z,High Winds and Rain,-62.70056,45.48119,Pictou,
76011,76011,1,2022-09-24T14:06:09Z,2022-09-25T20:57:59Z,183,4,4,2022-09-24T02:10:29Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.58208,44.6122,Halifax,
77111,77111,1,2022-09-24T15:36:21Z,2022-09-25T20:57:59Z,174,4,4,2022-09-24T01:10:29Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.4275,44.72677,Halifax,
77347,77347,1,2022-09-24T15:56:22Z,2022-09-25T20:57:59Z,172,4,4,2022-09-24T15:30:16Z,2022-09-30T02:00:00Z,High Winds and Rain,-63.87749,45.73016,Cumberland,
69314,69314,1,2022-09-24T03:05:22Z,2022-09-25T20:47:46Z,238,4,4,2022-09-24T02:48:41Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.43119,45.11057,Kings,
75286,75286,1,2022-09-24T12:55:53Z,2022-09-25T20:47:46Z,189,4,4,2022-09-24T12:32:42Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.3421,44.76498,Halifax,
77233,77233,1,2022-09-24T15:46:23Z,2022-09-25T20:47:46Z,172,4,4,2022-09-24T02:31:20Z,2022-09-29T02:00:00Z,High Winds and Rain,-64.19518,44.82588,Hants,
82744,82744,1,2022-09-24T20:38:04Z,2022-09-25T20:47:46Z,143,4,4,2022-09-24T03:20:12Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.66379,44.72698,Halifax,Shore Drive
83468,83468,1,2022-09-24T21:07:03Z,2022-09-25T20:47:46Z,140,4,4,2022-09-24T01:52:45Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.63799,45.61284,Antigonish,
84190,84190,1,2022-09-24T21:47:09Z,2022-09-25T20:47:46Z,136,34,34,,,,-63.66989,44.67233,Halifax,Glenborne
85244,85244,1,2022-09-24T22:38:16Z,2022-09-25T20:47:46Z,131,4,4,,,,-63.75322,44.66685,Halifax,
